SA2 Code 2016,SA2 Name,median_age,population,median_weekly_personal_income,average_life_satisfaction_score,percent_unemployed,homeless_rate,housing_stress_30_40_rule,gini_coefficient,poverty_rate,ieo_score,percent_nonreligious,percent_citizenship,sentiment,counts,suburb_code
209021428,Preston - East,35,20016,626,76.59414904398352,8.0,0.007144284572342127,19.2,0.3196624800000018,17.9,1039,26.7,41.7,0.18989666666666669,30,209021428
209011203,Viewbank - Yallambie,40,18279,742,78.35711617482256,5.3,0.0030636249247770666,11.7,0.3074095200000003,9.4,1077,29.8,31.8,0.10846,5,209011203
209011202,Montmorency - Briar Hill,40,16101,784,78.66284944425733,4.3,0.0016769144773616546,12.4,0.2986186400000003,8.9,1088,34.3,33.7,0.26411666666666667,12,209011202
209011201,Ivanhoe East - Eaglemont,43,7698,936,79.61412008998097,4.9,0.0003897116134060795,10.5,0.3775509600000024,8.6,1152,32.4,26.4,-0.09106666666666667,3,209011201
209011200,Ivanhoe,39,11411,859,78.15922687528762,5.4,0.001226886337744282,11.9,0.3567992,9.4,1131,35.3,35.1,0.31250000000000006,6,209011200
209011199,Heidelberg West,36,14141,551,76.36535967275267,9.3,0.007000919312637013,20.6,0.33213407000000134,22.3,1009,25.6,39.1,0.1691875,8,209011199
209041219,Lalor,37,22823,447,76.59991778730401,9.7,0.006265609253822898,19.8,0.3021563600000015,22.0,893,9.3,30.3,0.01466666666666667,6,209041219
209041217,Bundoora - West,39,6180,496,76.23889233312669,9.1,0.0069579288025889965,17.1,0.28052133,16.5,977,25.8,43.4,-0.11280000000000001,3,209041217
209011198,Heidelberg - Rosanna,40,14791,765,78.26115363076349,5.4,0.002095869109593672,11.7,0.324214460000002,8.9,1114,30.2,38.2,0.29586666666666667,27,209011198
209031214,Research - North Warrandyte,41,6704,835,79.86044574047074,4.1,0.0005966587112171838,10.9,0.3277236500000003,7.1,1117,41.5,26.5,0.1854705882352941,17,209031214
209031213,Plenty - Yarrambat,39,9364,781,79.24050632911393,4.1,0.001388295600170867,11.1,0.32512626000000266,8.0,1058,24.6,24.0,0.0,1,209031213
209031212,Panton Hill - St Andrews,44,5164,738,79.43932827735645,3.8,0.0017428350116189002,14.7,0.31875414,11.9,1075,44.8,28.5,-0.08196,15,209031212
209031211,Kinglake,40,3827,656,78.27223230490019,5.2,0.00339691664489156,18.1,0.28621772,14.6,998,38.3,35.2,0.0,3,209031211
209031209,Eltham,41,22946,804,79.29854627112634,4.5,0.0014381591562799617,10.6,0.3126845700000025,7.8,1102,38.3,30.6,0.18962666666666667,15,209031209
208041195,Malvern East,36,21361,777,78.40661073613828,6.7,0.006788071719488788,13.6,0.3856271200000003,11.9,1150,40.2,49.8,0.10498148148148147,81,208041195
209021429,Preston - West,37,12158,665,77.19436250409701,6.4,0.0055930251686132585,15.9,0.32026967000000145,13.0,1067,25.5,41.1,0.3489,5,209021429
208041194,Malvern - Glen Iris,37,19989,1028,78.74112155854698,4.8,0.0024013207263995197,11.3,0.3777468000000003,9.0,1163,30.6,41.5,0.07368095238095237,42,208041194
209021208,Reservoir - West,37,23987,546,76.9115517433441,7.8,0.006420144244799266,17.3,0.3104483000000015,16.3,983,15.3,41.8,0.012176470588235292,17,209021208
209021207,Reservoir - East,36,27028,534,76.46847206955131,9.0,0.007806718958117508,19.9,0.3100417000000003,19.9,985,19.6,44.9,0.2379166666666667,12,209021207
209021205,Kingsbury,28,11322,419,76.62341101694915,13.5,0.012365306482953541,21.1,0.36269503999999997,19.3,1066,34.7,60.6,0.7003,1,209021205
208031193,Mordialloc - Parkdale,40,20003,806,78.27586206896552,4.7,0.003449482577613358,12.8,0.31466115,9.7,1092,35.8,36.8,0.12181944444444445,36,208031193
209011204,Watsonia,39,9107,690,78.06162302907565,4.8,0.0058196991325354126,12.8,0.28709534,11.6,1029,25.9,32.0,0.0354,4,209011204
209011197,Greensborough,40,20440,749,78.61024033437826,4.7,0.0010273972602739725,12.0,0.3005874200000003,9.2,1060,29.8,29.9,0.09927272727272726,11,209011197
208031191,Moorabbin - Heatherton,39,8795,683,77.44850710522114,6.2,0.005685048322910745,17.9,0.322922560000003,13.9,1063,31.1,36.9,0.22631800000000002,50,208031191
209011196,Bundoora - East,38,9923,545,77.72942930730649,6.8,0.0024186234001813967,15.6,0.30532828000000295,14.3,1014,31.9,44.1,0.2384615384615385,13,209011196
208031189,Edithvale - Aspendale,39,12743,793,78.57835040193811,4.6,0.00047084673938632975,12.7,0.30127954,8.7,1077,34.6,32.7,0.31673404255319143,47,208031189
208031190,Mentone,41,12988,785,77.86928908010654,5.4,0.0013858946720049275,15.6,0.3256856200000015,11.6,1087,35.0,38.4,0.35932096774193556,62,208031190
208031188,Cheltenham - Highett (East),40,22292,708,77.67432049659494,5.3,0.0029607033913511575,15.6,0.3160557000000008,12.1,1061,30.0,33.8,0.0819560975609756,41,208031188
208031186,Chelsea - Bonbeach,40,14181,755,77.56669912366115,5.1,0.002820675551794655,17.4,0.30337775000000133,12.3,1043,31.6,35.5,0.268946875,64,208031186
208031185,Carrum - Patterson Lakes,42,11567,756,78.30494633691087,4.8,0.0014696982795884845,15.6,0.317466200000002,11.8,1038,30.8,29.5,0.05635238095238095,21,208031185
208011173,Sandringham - Black Rock,45,16532,921,79.58522250209907,4.1,0.0007258649891120251,9.4,0.36773622,7.2,1152,38.3,33.2,0.17177499999999998,28,208011173
208021179,Elsternwick,37,11352,956,78.46004607736147,4.1,0.005197322057787174,11.8,0.3592596,9.0,1150,31.8,37.1,0.3449171428571428,35,208021179
208011169,Brighton (Vic.),45,22715,1027,79.3259186432346,4.4,0.002421307506053269,9.9,0.3889115200000015,8.2,1167,36.8,36.2,0.2062490566037736,53,208011169
208021178,Caulfield - South,41,17431,829,78.2244738893219,4.6,0.0037863576386896907,13.7,0.3654908800000018,10.3,1138,22.6,26.7,0.19464615384615386,26,208021178
208011168,Beaumaris,45,13488,865,79.91463292156271,4.4,0.0012603795966785291,8.6,0.3537621,6.0,1139,37.2,29.7,0.06206842105263158,19,208011168
207031166,Burwood East,40,10234,519,76.31291842301016,8.1,0.004494821184287669,15.7,0.3327251700000015,14.7,1050,34.6,43.4,0.09894117647058823,17,207031166
207031165,Burwood,28,12216,414,,13.6,0.01579895219384414,24.4,0.36099607000000133,24.2,1100,43.2,63.7,0.0797,4,207031165
207031164,Box Hill North,38,17526,630,76.55206361226809,6.9,0.00302407851192514,16.0,0.34061414,14.0,1099,43.4,46.8,0.08976999999999999,10,207031164
208021177,Caulfield - North,34,21026,862,78.67737617135208,5.5,0.002425568343955103,16.1,0.39640892000000133,13.5,1159,27.6,38.3,0.3581850746268656,67,208021177
207031163,Box Hill,33,19808,519,75.83828232069438,8.9,0.010096930533117932,23.2,0.35413584,21.5,1101,50.5,63.6,0.16822592592592592,27,207031163
207031161,Blackburn,39,21409,706,77.62244382731633,6.2,0.0015881171469942547,13.4,0.3409699200000003,11.3,1107,38.7,43.3,0.03699,20,207031161
207021425,Doncaster East (South),40,13918,542,76.40332441727169,7.7,0.0033050725678976864,20.2,0.3441545000000003,19.2,1061,36.6,41.5,0.27585,4,207021425
207021424,Doncaster East (North),42,14589,593,77.10519331151022,6.6,0.0008225375282747275,15.9,0.3491480600000003,14.6,1085,35.2,31.4,0.0,1,207021424
207021160,Templestowe Lower,44,13597,637,77.8416839608657,6.0,0.0008825476207987056,13.9,0.33798337000000267,11.9,1079,28.5,28.4,0.06068000000000001,5,207021160
207021159,Templestowe,45,16636,674,78.22593476531424,5.9,0.00048088482808367395,13.5,0.3657836600000015,12.5,1091,31.4,26.5,0.0789888888888889,27,207021159
207021157,Doncaster,41,20539,569,76.47715424716344,7.6,0.003895028969277959,17.5,0.35169408,16.7,1075,39.3,40.5,0.130805,20,207021157
207021156,Bulleen,44,11048,600,77.54931538640055,6.3,0.0025343953656770456,11.1,0.3475821600000019,10.5,1054,25.0,24.7,0.11084705882352941,17,207021156
207011155,Surrey Hills (West) - Canterbury,41,16302,900,79.03377979951141,5.1,0.0015335541651331126,10.1,0.389453980000002,8.8,1166,41.6,35.9,0.16985098039215685,51,207011155
207011154,Kew East,40,6497,830,78.33368711526215,4.9,0.00046175157765122367,13.4,0.3519505600000018,10.9,1140,34.0,31.9,0.4158,2,207011154
207011152,Hawthorn East,33,15186,965,78.08441558441558,5.1,0.0033583563808771235,13.7,0.3684561000000015,11.3,1168,38.5,51.4,0.23263548387096775,31,207011152
207011151,Hawthorn,31,22938,944,78.19733677479908,6.8,0.005929026070276397,15.6,0.3780221300000015,12.6,1166,35.9,57.9,0.11442156862745097,51,207011151
207011150,Glen Iris - East,39,16329,949,79.17021454211537,5.0,0.0007961295854002083,9.4,0.3632054,7.7,1167,39.3,33.4,0.03182,10,207011150
207011153,Kew,39,24670,914,78.41918394950406,5.2,0.004256181597081476,12.5,0.38579193,10.1,1163,39.1,38.7,0.29602799999999996,25,207011153
207011148,Balwyn North,41,20260,694,77.87306008754477,6.2,0.0008884501480750247,14.7,0.384028850000002,13.5,1128,37.7,34.8,0.22465714285714286,7,207011148
207011149,Camberwell,40,21333,846,78.74295706236643,5.4,0.0012656447756996202,11.3,0.3781398,9.3,1159,39.1,37.9,0.14686428571428572,14,207011149
207011147,Balwyn,42,15906,719,77.34599933043187,6.0,0.0010059097196026656,15.2,0.40070894,13.5,1143,41.7,40.1,0.08748571428571429,7,207011147
207011146,Ashburton (Vic.),39,7761,817,78.21108468995793,5.2,0.003607782502254864,9.8,0.36413476000000133,8.6,1141,36.4,34.7,0.13413636363636364,11,207011146
206071145,Yarra - North,36,9082,1052,78.33698372966208,4.1,0.005835719004624532,11.0,0.329419500000002,7.5,1167,48.2,36.7,0.15988387096774195,31,206071145
206071144,Richmond (Vic.),33,30509,1090,77.22076493484515,4.9,0.00773542233439313,14.1,0.3453349200000003,12.4,1118,39.0,41.6,0.23425826771653546,254,206071144
206071143,Fitzroy North,35,12315,986,77.54070265638389,5.1,0.011043442955745027,14.8,0.3499478000000003,12.2,1162,48.8,41.0,0.247124,25,206071143
206071140,Carlton North - Princes Hill,33,8424,967,77.76544691061788,4.5,0.0036799620132953468,16.1,0.3546848000000018,10.3,1173,49.0,42.8,0.22269999999999998,9,206071140
206071139,Abbotsford,32,8173,1064,77.24746291959407,5.5,0.008442432399363759,16.4,0.322416660000003,11.1,1159,43.6,56.3,0.1781978260869565,46,206071139
206061138,Toorak,44,13039,1202,79.01509849015099,4.2,0.001457166960656492,12.5,0.39879617,10.6,1183,34.8,35.0,0.1471095238095238,21,206061138
206061137,South Yarra - East,32,20760,1105,77.31855955678671,5.6,0.0032273603082851638,18.8,0.35535717000000133,14.8,1158,46.5,61.2,0.2834666666666667,141,206061137
206051134,St Kilda East,33,16346,974,77.1203590371277,5.0,0.016150740242261104,16.7,0.313556670000002,11.3,1141,37.6,49.8,0.38179583333333333,24,206051134
206051133,St Kilda,34,26146,1009,77.11932418162618,6.0,0.022183125525893063,18.9,0.3305630700000015,13.0,1137,43.9,59.0,0.2185132075471698,212,206051133
206051132,South Melbourne,37,11509,1061,77.03824626865672,6.0,0.00773307846033539,16.3,0.3768533800000015,14.3,1149,42.5,49.2,0.14959843750000001,64,206051132
206051129,Elwood,35,15233,1159,77.35070671378092,4.5,0.005120462154532922,14.7,0.3271826000000024,9.6,1162,48.0,45.9,0.20010740740740743,27,206051129
206051128,Albert Park,40,15373,1180,78.30733782346685,4.9,0.002341768034866324,12.6,0.35753514999999997,9.0,1173,40.3,49.0,0.15544590163934427,61,206051128
206041124,Parkville,26,7417,400,76.18362542505885,12.5,0.009033301874073075,22.9,0.3633289600000034,18.4,1169,47.3,61.3,0.049191228070175445,114,206041124
206041123,North Melbourne,29,20657,637,76.22947454844007,10.7,0.01495860967226606,28.2,0.3816361000000003,24.1,1131,48.3,66.3,0.17424642857142858,84,206041123
206061135,Armadale,36,8992,1068,78.36031792758317,4.6,0.004448398576512456,13.7,0.364180900000002,11.1,1167,33.5,42.1,0.10850454545454546,22,206061135
206041122,Melbourne,28,37342,507,,12.7,0.024851373788227733,,,,1142,50.2,87.6,0.1911105295378023,3267,206041122
206041121,Kensington (Vic.),33,10827,1003,77.18658178256611,5.0,0.004618084418583171,14.7,0.32962674000000197,12.9,1145,41.7,43.8,0.07010526315789473,19,206041121
206041117,Carlton,24,19008,343,,19.2,0.006786616161616162,,,,1119,51.7,78.5,0.14885949367088605,79,206041117
206031116,Moonee Ponds,37,14258,861,78.00670640834575,5.1,0.0030158507504558845,11.8,0.34228134,9.4,1108,28.4,41.8,0.1613529411764706,17,206031116
206031115,Flemington,31,10113,644,76.39065523914847,10.0,0.012459210916641946,21.5,0.38475814,24.2,1030,29.7,47.5,0.1315923076923077,13,206031115
206031114,Essendon - Aberfeldie,37,27481,855,78.26753322339704,4.9,0.002765547105272734,11.8,0.3392172800000015,9.2,1097,21.3,41.5,0.026666000000000002,50,206031114
206031113,Ascot Vale,35,14714,821,77.28209412419939,6.4,0.007611798287345386,14.1,0.36014906,14.0,1079,27.6,37.3,0.09583703703703704,27,206031113
206051130,Port Melbourne,40,16121,1209,78.04472049689441,4.0,0.004776378636561007,12.7,0.3503995000000003,10.3,1149,39.9,39.7,0.3080275862068965,29,206051130
206021112,Thornbury,36,18488,773,77.08605902020642,5.5,0.0059498052790999565,16.5,0.32622972000000133,12.8,1099,29.7,35.4,0.2908826086956522,23,206021112
206021111,Northcote,36,24684,874,77.75483304042179,4.8,0.003767622751579971,13.2,0.33584234000000157,9.8,1133,40.7,35.2,0.1441507936507936,63,206021111
208021182,Ormond - Glen Huntly,33,13347,748,76.90861004995593,6.9,0.00666816513074099,17.6,0.3417212,14.1,1121,29.7,54.0,0.1959607142857143,112,208021182
206021110,Alphington - Fairfield,36,8910,849,77.78687304658432,5.2,0.005274971941638608,12.4,0.3448574000000003,9.0,1124,34.8,37.6,0.0652875,8,206021110
206011107,Brunswick West,34,13700,741,76.88584905660377,6.7,0.0034306569343065694,18.2,0.33826265000000133,14.8,1099,30.4,45.8,0.11432500000000001,12,206011107
206011108,Coburg,36,26121,672,77.38708379438688,7.0,0.0032923701236552967,15.7,0.323859160000002,13.0,1070,25.2,38.0,0.15808571428571425,98,206011108
208021176,Carnegie,34,18059,727,76.74016555563695,7.2,0.005205160861620245,17.8,0.3417722600000003,14.5,1118,35.9,55.2,0.26913333333333334,3,208021176
208031187,Chelsea Heights,39,5320,676,78.35017685699849,5.1,0.0015037593984962407,13.9,0.26004255,11.3,992,24.1,28.3,0.6969000000000001,2,208031187
206041126,Southbank,31,18676,1020,,7.0,0.004979653030627544,23.3,0.3635435,16.7,1167,46.8,73.3,0.19415357142857143,280,206041126
208031184,Braeside,29,63,1050,,0.0,0.0,,,,968,26.7,83.3,-0.11827999999999998,5,208031184
208021181,Murrumbeena,36,9274,776,77.42197520307823,6.8,0.0048522751779167565,15.0,0.324830380000002,11.7,1110,32.1,47.2,0.13933333333333334,6,208021181
208031183,Aspendale Gardens - Waterways,39,9004,699,78.49239487026543,4.5,0.0,13.0,0.31096350000000134,9.6,1061,24.1,23.9,0.5719,4,208031183
208021174,Bentleigh - McKinnon,40,22389,735,77.55944397024753,6.3,0.0011612845593818393,14.2,0.34506762,11.7,1111,36.3,37.8,-0.06050909090909091,11,208021174
208021427,Bentleigh East (South),40,13214,712,77.70768913626057,5.5,0.0028000605418495536,15.2,0.3163382000000015,11.6,1079,26.6,28.9,0.19848064516129035,31,208021427
206041125,South Yarra - West,39,6120,1199,78.43351955307263,4.5,0.004738562091503268,12.3,0.35045552,9.9,1191,43.9,52.2,0.15636875,16,206041125
206041120,Flemington Racecourse,38,85,1020,,4.3,0.03529411764705882,,,,1155,45.0,60.0,0.09178235294117645,17,206041120
213021342,Altona Meadows,38,19105,590,77.32844493635861,7.9,0.0026694582570007852,15.0,0.2858612000000003,14.5,953,17.5,32.7,0.095,70,213021342
212031305,Hampton Park - Lynbrook,32,25508,539,77.89743875899782,9.8,0.008899168888191939,22.4,0.27755213,21.8,888,9.9,36.4,0.1853818181818182,22,212031305
206041119,East Melbourne,40,4936,1266,78.29167811040922,3.8,0.009724473257698542,11.4,0.332576750000002,7.1,1204,46.0,46.7,0.1584748031496063,127,206041119
206041118,Docklands,31,10938,999,76.29821600771456,7.0,0.005851161089778753,22.4,0.36109436000000134,15.3,1179,43.4,77.5,0.23322307692307695,78,206041118
206011109,Pascoe Vale South,38,9930,717,78.17452634490388,5.8,0.0010070493454179255,12.4,0.31165203,9.6,1064,20.5,29.1,-0.10293749999999999,8,206011109
206011106,Brunswick East,32,10985,902,77.0902934537246,5.7,0.002366863905325444,18.1,0.3177477700000003,12.6,1141,42.8,50.8,0.06490916666666667,120,206011106
206011105,Brunswick,33,25404,816,77.17560683248426,5.9,0.006691859549677217,17.3,0.3182802800000018,13.1,1128,41.1,48.6,0.1029877551020408,147,206011105
208011172,Hampton,41,17670,808,78.67540829145729,4.9,0.0027164685908319186,11.0,0.3718412000000003,9.9,1135,35.8,32.8,0.24246666666666666,9,208011172
208011171,Cheltenham - Highett (West),39,10920,806,78.23680493129575,4.9,0.0024725274725274724,13.1,0.3225683300000015,10.2,1109,35.2,32.3,0.41694210526315784,38,208011171
208011170,Brighton East,43,15802,847,78.9202762084118,5.3,0.00025313251487153526,11.6,0.36079022,8.4,1144,32.8,30.7,0.13915294117647056,17,208011170
207031167,Surrey Hills (East) - Mont Albert,39,9973,855,78.33910495471497,4.7,0.0016043316955780607,11.4,0.3576741000000008,9.1,1160,39.5,43.4,-0.08273333333333333,3,207031167
207031162,Blackburn South,41,10746,608,77.63292433537832,5.7,0.002512562814070352,14.3,0.3247623400000003,12.5,1087,33.1,35.6,0.296,1,207031162
213051466,Point Cook - South,31,14429,875,77.12496018685636,7.6,0.0006237438491925982,19.4,0.2849442000000003,13.8,1080,25.3,54.2,0.03439607843137255,102,213051466
208021180,Hughesdale,35,7544,699,76.67485955056179,6.8,0.011399787910922587,16.4,0.3361653400000003,13.4,1085,30.1,48.2,0.57325,4,208021180
206071142,Fitzroy,34,10408,902,76.94736842105263,7.2,0.021425826287471177,19.8,0.394395,18.5,1091,45.7,41.5,0.08812302158273382,278,206071142
210041241,Sunbury - South,36,26607,698,78.18629462453836,6.0,0.0016912842485060323,15.3,0.27646363,12.0,970,24.2,34.6,0.26787857142857147,42,210041241
210041240,Sunbury,38,12731,687,78.68515497553018,6.2,0.00164951692718561,13.7,0.2964832800000015,11.3,986,23.9,30.8,0.09176,5,210041240
210031440,Hadfield,38,5589,485,77.56956004756242,8.0,0.0087672213276078,17.3,0.293686360000002,16.6,960,9.1,27.4,0.1953,3,210031440
206071141,Collingwood,32,8489,960,76.2593984962406,7.1,0.01119095299799741,19.3,0.3689398200000003,19.1,1076,43.1,48.1,0.1664659793814433,97,206071141
206061136,Prahran - Windsor,33,19702,1077,77.47712243671097,4.6,0.0037052075931377523,13.9,0.32782200000000267,10.5,1152,43.0,50.2,0.11323535911602212,181,206061136
212031304,Cranbourne West,30,15028,705,77.94625533566162,6.5,0.004724514240085174,23.0,0.26494913999999997,17.8,939,11.6,42.7,0.15913333333333335,6,212031304
212031303,Cranbourne South,37,8814,739,79.10654562828476,3.9,0.004197867029725437,15.1,0.2935995,10.7,982,28.0,31.1,0.0,21,212031303
212031302,Cranbourne North,31,20085,668,77.96214051692756,7.5,0.004978839930296241,21.4,0.2715015,17.4,953,11.3,39.1,0.0,1,212031302
